Nome Usuario;Porcentagem_CPU;Porcentagem_memoria_Ram;Porcentagem_Disco_utilizado
lukascomka;[0.7, 2.0, 1.3, 0.7, 3.4, 1.3, 0.7, 1.3];4;56
lukascomka;[4.6, 2.0, 1.3, 1.3, 4.0, 2.0, 2.0, 3.3];4;56
lukascomka;[2.6, 2.7, 1.3, 1.3, 1.4, 1.3, 2.7, 1.3];4;56
lukascomka;[3.3, 1.3, 2.7, 0.7, 1.3, 2.0, 1.4, 2.0];4;56
lukascomka;[3.3, 1.3, 2.0, 2.0, 2.0, 0.7, 1.4, 0.0];4;56
lukascomka;[1.4, 1.4, 2.7, 0.0, 1.3, 0.7, 1.3, 2.0];4;56
lukascomka;[2.0, 2.7, 1.3, 0.7, 0.0, 4.0, 0.7, 0.7];4;56
lukascomka;[2.0, 2.0, 0.7, 0.0, 2.6, 3.3, 0.7, 0.7];4;56
lukascomka;[1.4, 2.7, 1.3, 1.3, 2.0, 2.7, 0.7, 1.4];4;56
lukascomka;[2.6, 1.3, 2.7, 2.0, 1.3, 1.3, 0.0, 3.3];4;56
lukascomka;[0.7, 1.4, 2.7, 0.7, 0.7, 1.3, 2.0, 0.7];4;56
lukascomka;[2.7, 0.7, 4.0, 1.3, 1.3, 0.7, 0.7, 2.6];4;56
lukascomka;[0.7, 0.7, 3.3, 0.0, 2.0, 1.3, 2.0, 0.7];4;56
lukascomka;[4.7, 5.3, 4.0, 4.0, 6.0, 6.1, 2.7, 5.4];4;56
lukascomka;[1.4, 0.7, 1.4, 0.0, 1.3, 2.6, 4.0, 2.0];4;56
lukascomka;[1.3, 1.4, 0.0, 1.3, 0.7, 0.7, 2.7, 2.0];4;56
lukascomka;[1.3, 2.0, 2.0, 1.4, 1.3, 0.0, 2.7, 0.7];4;56
lukascomka;[0.7, 3.3, 0.7, 2.0, 2.0, 2.0, 4.0, 0.7];4;56
lukascomka;[1.3, 0.0, 2.0, 1.3, 0.7, 1.3, 3.4, 0.7];4;56
lukascomka;[2.7, 1.4, 4.0, 0.7, 2.7, 4.6, 6.6, 4.7];4;56
lukascomka;[5.4, 2.0, 4.6, 4.7, 2.0, 3.4, 4.0, 6.0];4;56
lukascomka;[3.3, 0.7, 0.0, 1.3, 2.0, 3.3, 1.4, 1.4];4;56
lukascomka;[2.0, 2.7, 1.3, 2.7, 2.0, 2.7, 0.7, 2.0];4;56
lukascomka;[0.0, 0.0, 1.3, 2.7, 0.7, 2.0, 1.3, 2.0];4;56
lukascomka;[1.3, 3.4, 1.3, 3.3, 0.7, 1.3, 1.4, 1.3];4;56
lukascomka;[1.3, 2.0, 0.7, 4.6, 1.3, 1.3, 1.3, 0.7];4;56
lukascomka;[1.3, 0.7, 1.3, 2.7, 0.0, 0.7, 0.7, 0.7];4;56
lukascomka;[1.4, 1.3, 1.3, 4.0, 2.0, 2.0, 0.7, 0.0];4;56
lukascomka;[2.7, 2.7, 2.0, 2.0, 0.0, 1.4, 1.3, 1.3];4;56
lukascomka;[3.3, 1.4, 0.7, 2.0, 2.0, 0.7, 1.3, 0.0];4;56
lukascomka;[0.7, 2.0, 2.7, 1.3, 1.3, 6.0, 2.0, 1.3];4;56
lukascomka;[0.0, 0.7, 2.0, 0.7, 1.3, 2.0, 0.7, 1.3];4;56
lukascomka;[2.0, 0.7, 1.3, 2.7, 1.3, 3.4, 2.0, 0.0];4;56
lukascomka;[0.7, 2.0, 2.7, 1.3, 2.0, 3.3, 0.0, 0.7];4;56
lukascomka;[1.3, 2.0, 2.7, 2.0, 0.7, 4.0, 1.3, 2.0];4;56
lukascomka;[1.3, 0.0, 1.4, 1.3, 2.7, 4.0, 0.7, 0.0];4;56
lukascomka;[2.6, 2.6, 2.0, 2.7, 1.3, 2.0, 1.3, 2.7];4;56
lukascomka;[2.0, 1.3, 2.0, 4.0, 2.0, 2.0, 0.7, 2.0];4;56
lukascomka;[3.4, 3.4, 4.7, 7.3, 4.7, 2.7, 6.6, 4.1];4;56
lukascomka;[1.3, 1.3, 2.0, 4.0, 0.7, 2.6, 0.7, 1.4];4;56
lukascomka;[2.6, 0.7, 2.6, 2.0, 0.0, 0.7, 2.0, 2.0];4;56
lukascomka;[1.3, 1.4, 1.3, 1.3, 0.7, 4.7, 2.0, 2.0];4;56
lukascomka;[0.7, 2.6, 2.0, 0.0, 1.3, 5.3, 2.6, 2.0];4;56
lukascomka;[2.7, 1.3, 0.7, 2.7, 1.3, 0.7, 2.0, 0.7];4;56
lukascomka;[0.7, 0.7, 2.7, 1.3, 3.4, 2.0, 2.0, 2.6];4;56
lukascomka;[0.7, 1.4, 0.7, 1.4, 4.0, 0.7, 2.6, 0.7];4;56
lukascomka;[1.3, 3.3, 1.3, 1.4, 0.0, 3.4, 0.0, 1.3];4;56
lukascomka;[2.7, 1.3, 1.4, 1.4, 0.7, 3.4, 1.3, 0.7];4;56
lukascomka;[11.6, 15.4, 6.1, 4.1, 6.7, 9.5, 12.2, 9.5];4;56
